DATE,PRCP,SNOW,TAVG,TMAX,TMIN,YEAR,WEEK,TOTAL PATIENTS,RATIO
2021-05-16,0.0175581395348837,0.0,54.57142857142857,61.56603773584906,44.42857142857143,2021.0,21.0,66521.0,1.4200701189723548
2021-05-23,0.0248981779206859,0.0,71.57142857142857,79.125,60.810344827586206,2021.0,22.0,66350.0,1.45674191745101
2021-05-30,0.2110449320794148,0.0,61.85714285714285,72.72549019607843,51.91228070175438,2021.0,23.0,70781.0,1.5135140914339478
2021-06-06,0.0045739910313901,0.0033287101248266,48.71428571428572,55.78947368421053,39.333333333333336,2021.0,24.0,70591.0,1.5467697079000151
2021-06-13,0.109031914893617,0.0,65.28571428571429,72.39285714285714,54.91228070175438,2021.0,25.0,68933.0,1.4737509456303657
2021-06-20,0.0485818561001042,0.0,73.85714285714286,83.89285714285714,61.39344262295082,2021.0,26.0,69906.0,1.5671585424107026
2021-06-27,0.7468186528497409,0.0,71.0,77.76785714285714,63.23333333333333,2021.0,27.0,66783.0,1.5643541342328318
2021-07-04,0.2025813692480359,0.13359375,52.42857142857143,59.83050847457627,43.18333333333333,2021.0,28.0,71406.0,1.5332945719788442
2021-07-11,0.0675131164742917,0.0,68.0,77.30357142857143,58.48275862068966,2021.0,29.0,72571.0,1.5715466046991995
2021-07-18,0.1075647668393782,0.0,64.71428571428571,71.57407407407408,58.629629629629626,2021.0,30.0,73969.0,1.6651777590596055
2021-07-25,0.0644910807974816,0.0,76.28571428571429,85.80357142857143,67.60714285714286,2021.0,31.0,73874.0,1.707855470894782
2021-08-01,0.0920268872802481,0.0003053435114503,71.14285714285714,78.51785714285714,61.910714285714285,2021.0,32.0,74739.0,1.7021694942275245
2021-08-08,0.042258064516129,0.0548042704626334,56.0,62.8421052631579,44.983050847457626,2021.0,33.0,75922.0,1.6829854915043836
2021-08-15,0.0908230452674897,0.0,63.0,71.03571428571429,53.767857142857146,2021.0,34.0,77945.0,1.6899622019701228
2021-08-22,0.0561803444782168,0.0,76.85714285714286,84.83928571428571,67.91071428571429,2021.0,35.0,78242.0,1.6641863795725491
2021-08-29,0.2336345381526104,0.0,80.0,90.75,70.81818181818181,2021.0,36.0,77296.0,1.7014838308480529
2021-09-05,0.255715871254162,0.343389199255121,49.0,57.23728813559322,39.65,2021.0,37.0,79128.0,1.642227602905569
2021-09-12,0.0563771186440677,0.0,63.71428571428572,71.85714285714286,55.0,2021.0,38.0,75272.0,1.5718753099761416
2021-09-19,0.0252205128205128,0.0,72.71428571428571,84.23636363636363,62.58181818181818,2021.0,39.0,73745.0,1.548971833056775
2021-09-26,0.118124373119358,0.0,64.71428571428571,74.44642857142857,55.910714285714285,2021.0,40.0,83223.0,1.4348564744327676
2021-10-03,0.0002447163515016,0.0054906542056074,53.57142857142857,61.43103448275862,43.48275862068966,2021.0,41.0,79363.0,1.3829105058783002
2021-10-10,0.1043473570658036,0.0,66.85714285714286,75.05357142857143,57.2,2021.0,42.0,81055.0,1.389322528670768
2021-10-17,0.0991422594142259,0.0,54.285714285714285,63.57142857142857,44.80357142857143,2021.0,43.0,78213.0,1.334337266388715
2021-10-24,0.0160729166666666,0.0,53.85714285714285,63.625,44.517857142857146,2021.0,44.0,78472.0,1.3434013548108428
2021-10-31,0.6150207039337474,0.0,50.57142857142857,55.46428571428572,43.83928571428572,2021.0,45.0,79086.0,1.3334189321162744
2021-11-07,0.0899886234357224,0.0583505154639175,48.142857142857146,54.47457627118644,39.72131147540984,2021.0,46.0,76021.0,1.3105104937854142
2021-11-14,0.2253533190578158,0.0033333333333333,56.42857142857143,63.767857142857146,47.69642857142857,2021.0,47.0,66518.0,1.283189937883406
2021-11-21,0.0226013513513513,0.0005084745762711,40.0,47.60714285714285,31.21818181818182,2021.0,48.0,85058.0,1.506099288461748
2021-11-28,0.0112614678899082,0.0,34.714285714285715,42.285714285714285,25.125,2021.0,49.0,78221.0,1.334699701000428
2021-12-05,0.0067555040556199,0.0430985915492957,38.42857142857143,45.08474576271186,28.866666666666667,2021.0,50.0,76033.0,1.3825187286348095
2021-12-12,0.2764083769633508,0.0013856812933025,64.42857142857143,71.10714285714286,56.85964912280702,2021.0,51.0,74834.0,1.408213840083146
2021-12-19,0.030237020316027,0.0,41.71428571428572,50.0,32.660714285714285,2021.0,52.0,85212.0,1.723331865793195
